Tsanas 4,1511,"ja bakebotibi ponte iki chitebo, jain ribojo tsekaxon taxnanwe, seneanxon toponxon jati paketa ja chitemeran wishawe 1, 2, 3, 4 itan 5 kaman jainxo toponwe","para cada niño hay un cuadrado, saca el dibujo y pégalo ahí, después de hacerlo cuenta la cantidad que ha salido, finalmente, después de contar, escribe la cantidad que ha salido en el cuadro 1, 2, 3, 4, y hasta cinco cuenta después."
Tsanas 4,1512,seneanxon jaskara tee akana yoimawe,finalmente haz que hablen del trabajo realizado
Tsanas 4,1513,teoti jati bero keonyabo oinxon toponxon jati paketa chitemeran wishawe 1,cuenta la cantidad de semillas que tiene el collar y escríbelo en el libro 1
Tsanas 4,1514,4 itan 5 kaman jainxo toponwe,4 y hasta 5 cuenta luego
Tsanas 4,1515,ja pekao tanonianti bero keonxon yomanman ichakin mayakin nexawe,después ensarta en el hilo semillas de cascabel  varias veces dándole vueltas y amárralo
Tsanas 4,1516,jainxon ja yomamanbi wetsa keonribiwe,luego con ese mismo hilo vuelve a confeccionar otro
Tsanas 4,1517,yoman nenkematani xateti,cortando el hilo no muy largo
Tsanas 4,1518,tanonin shakaati ati,confeccionando adornos de cascabel
Tsanas 4,1519,"axeamisnin bakebo papabo betan yoyo ikai natobo bakebo bematikopi, tanoni, mansian bero moa kiniakabo","el profesor conversa con los padres para que les envíen a los niños las siguientes semillas: cascabel, rosario, todas las semillas con agujeros."
Tsanas 4,1520,bakebo yokawe jawerato bimi beroki shakaati akaskanai,pregúntales a los niños con cuál semilla quieren comenzar para hacer sonajas
Tsanas 4,1521,katoxon yoikanai tanoni,al final deciden el cascabel
Tsanas 4,1522,bakebo jaskaaxon tanoni shakatiati yoiwe,explícales a los niños como deben hacer sonajas con la semilla de cascabel
Tsanas 4,1523,"bakebo kirika pei tsekaxon meniwe, jainxon yoyo awe",arranca las hojas del libro y entrégaselas a los niños y luego explícales
Tsanas 4,1524,jaskaaxon tanoni shakaati ati yoiya ninkaxon ribojobo xatexon ja itinkobo taxnanwe,"después de escuchar cómo deben hacer sonajas con las semillas de cascabel, arranca los dibujos del libro y pégalos."
Tsanas 4,1525,rama chitemeran shaka ati jaskaaxon ati yoiya topona paketa ja ponte ikainko wishawe,"ahora, escribe en los cuadros cómo deben hacer las sonajas y también el resultado final"
Tsanas 4,1526,ja chibankin ati,indicaciones
Tsanas 4,1527,nenkema yomaman tanonin ati keonti,confeccionar el adorno de cascabel  con hilo no muy corto
Tsanas 4,1528,ja mansian keonai yomamanribi westiora tanoniati keonti,con el mismo hilo también ensartar las semillas de rosario y de cascabel
Tsanas 4,1529,westiora animatanin yomaman ja keonaibo nexa nexabainti,y con el hilo no muy corto ir amarrando lo que se va confeccionando
Tsanas 4,1530,ja yoman ibekona bixon nexati,amarra juntos los dos hilos
Tsanas 4,1531,jainxon shaka ati pikowe,luego confecciona la sonaja
Tsanas 4,1532,jeman bakebo pikokinxon mesko bewabo jato bewakinwe ja shakaati shakaanan,sal con los niños afuera y canten diferentes canciones acompañados de la sonaja
Tsanas 4,1533,"tanonianti jaskaxon shakaatiati yoia ninkaxon ribojobo xatexon jakon akin joyonkin taxnanwe, jainxon jan toponti wishakin seneanwe","en el libro, explica cómo se confecciona la sonaja, recorta los dibujos y pégalos ordenadamente, luego termina de escribir el resultado final."
Tsanas 4,1534,bai reni,el guía del camino
Tsanas 4,1535,(jono),(sajino)
Tsanas 4,1536,"nato anonxon yosi yokawe iamaxon yosi betan yoyo iwe bakebo merakinoxon, yosiba meranonxon shinanbo awe","para hacer este trabajo, conversa con el anciano para poder visitarlo a su casa con los niños, coordina con los niños las preguntas que vas a ir a hacer."
Tsanas 4,1537,"bakebo yosin yoiyai ninkakinwe, jono riki yoinna jan jato bai renikina bai natanaibo","escucha con los niños lo que dice el anciano, el sajino es un animal, él es el que les dice hacia dónde ir."
Tsanas 4,1538,yosin jato bai reni yoiya ninkata pekao,después de escuchar  el guía del camino  por el anciano
Tsanas 4,1539,bakebo axetixobonko jikikinxon yokawe,lleva a los niños al aula y hazles diferentes preguntas
Tsanas 4,1540,¿jaweki noa josin yoiya?,¿qué nos contó el anciano?
Tsanas 4,1541,¿jan jonobo bai renikinaki jawe jane iki?,¿cómo se llama el que dirige a los sajinos?
Tsanas 4,1542,bakebaon yoiyaibo ninkawe,escucha los que dicen los niños
Tsanas 4,1543,kirika senenbires jisakin xatewe,recorta los papeles del mismo tamaño
Tsanas 4,1544,¿jawe chibanimein jonobo nikatikanai?,¿a quién siguen los sajinos?
Tsanas 4,1545,¿jawe benaimein ichax bokatikanai?,¿por qué andan en manada?
Tsanas 4,1546,¿tsonmein jato renixonkatiai?,¿quién era el líder?
Tsanas 4,1547,¿jatibi yoinabomein jan jato renixonaya iki?,¿crees que es el único animal que lidera?
Tsanas 4,1548,jainxon bakebo ja tee ati yoiwe,explícales a los niños cómo deben realizar la tarea
Tsanas 4,1549,kirika katobokin jono pikoxon min kena jawekinin raoawe,doblando  la hoja forma un sajino y adórnalo como te guste
Tsanas 4,1550,jainoax mibe axeaibo betan jonon jato bai renixona iki jonii iwe,ahora juega con tus compañeros haciendo como una manada de sajinos liderada por uno
Tsanas 4,1551,joni ikana pekao westoira kirika pakexbo menixon jaskaakin kirika katoxon jono jisakin jato pikonon yoiwe,"después de jugar a la manada, ordena que arranquen una hoja del cuaderno y diles que formen un sajino."
Tsanas 4,1552,neskaxon tanawe,prueba de esta manera
Tsanas 4,1553,kirika jatio ani rabebires axon katowe,dobla dos hojas del mismo tamaño
Tsanas 4,1554,ja katoa rabe itina westiorabo jemaoriakin katobekonwe,dobla cada una de esas dos hojas hacia afuera
Tsanas 4,1555,katoxon ja senenainkobo chosko xobo beporo jisakin pikowe,"después de doblar, fórmalos como si fueran el techo de una casa."
Tsanas 4,1556,ja katoainribi chiniabainkin jemaoriakinbiri katowe,dobla hacia afuera esas mismas hojas dobladas
Tsanas 4,1557,ja beporo rekeanbainkin katowe,primero debes doblar el frente (de la casa).
Tsanas 4,1558,chosko beporo pikowe,debes sacar cuatro frentes
Tsanas 4,1559,ja katoaribi rama chiniabainkin katowe,ahora dobla lo que has doblado hacia atrás
Tsanas 4,1560,jaskaxon wetsaboribi katoxon jonon taebo pikowe,de la misma forma también dobla el papel y forma los pies del sajino
Tsanas 4,1561,"¿jawerakiki min jonon rekianxonkasai?, jao ja rebo bixon bochikiakin katowe","¿cómo quieres formar la nariz del sajino?, entonces empieza formando su nariz, doblándolo hacia arriba."
Tsanas 4,1562,"mesko pei choshin itan wetsa jawekibo bixon rani jisakin taxnanwe, jainxon mansian bero axonwe","después de recoger diferentes hojas secas y otras cosas más, pégalos como si fuera pelo, luego compleméntalo con el rosario."
Tsanas 4,1563,"kirika katobokin jono pikoxon min kena jawekinin raoawe, jainoax mibe axeaibo betan jonon jato bai renixona iki jonii iwe","después de formar el sajino hecho de papel, adórnalo como más te guste, luego juega con tus compañeros como si fueran una manada de sajinos y que alguien lidere."
Tsanas 4,1564,ipoki wisha,narración de la carachama
Tsanas 4,1565,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el maestro explica a los niños cómo deben realizar la tarea
Tsanas 4,1566,jan metotinin mesawemetax mawati bewe axetixobonko,trae al aula guantes  para imitar
Tsanas 4,1567,ipo ani kirikani ribojanxon bewe,dibuja a la carachama en un papelote y tráelo
Tsanas 4,1568,japekao jato shinakinwe bakish nete ja tee aibakana,luego recuérdales el trabajo que realizaron ayer
Tsanas 4,1569,rama rabe bake pikoxon yoyo imawe neskaakin,ahora saca a dos niños y haz que digan esto
Tsanas 4,1570,jeman apo betan jemanko ja joni winota,lo que le pasó a un hombre con el jefe de la comunidad
Tsanas 4,1571,yoiyai,dice
Tsanas 4,1572,ja apo imakanatonin yoiyai,el jefe de la comunidad dice
Tsanas 4,1573,ea akinkanwe jema koirankinki,ayúdenme a cuidar la comunidad
Tsanas 4,1574,jatibi jonibora en mato akinkasai,yo quiero ayudarles a todos
Tsanas 4,1575,yoitima iamakanwe,no sean rebeldes
Tsanas 4,1576,en mato tsinkiti kena bekanawe,asistan a las reuniones cuando les llamo
Tsanas 4,1577,jatian joni yoyo ikai,entonces el comunero responde
Tsanas 4,1578,ea nato jemankoniama iki,yo no soy de esta comunidad
Tsanas 4,1579,eara jaweranobi mato betan iamai,por lo tanto yo no voy a participar en ninguna reunión
Tsanas 4,1580,"bakebo yokabo awe, jato ninkata pekao",pregúntales a los niños después de escuchar este relato.
Tsanas 4,1581,rama axeamisnin bakebo yoiyai ipo inii,ahora el profesor explicará la historia de la carachama
Tsanas 4,1582,bakebo yakakinxon yosin wakanawataitian ipo inii jato yoiyai ninkakinwe,escucha con los niños lo que narra el anciano de la comunidad sobre la carachama en época de mijano
Tsanas 4,1583,jainxon bakebo yokawe neskakin,luego pregúntales a los niños de esta manera
Tsanas 4,1584,¿jawekeska jisarin ipo?,¿cómo es la carachama?
Tsanas 4,1585,¿jaweki ipon noa axe akai?,¿qué nos enseña la carachama?
Tsanas 4,1586,¿wakanawataitianki ipon jato jaweraki akai?,¿qué les dice la carachama en época de mijano?
Tsanas 4,1587,¿ipomein wakanawataitian jawerano joneta iki?,¿en dónde se esconde la carachama en época de mijano?
Tsanas 4,1588,jan teeti kirika bakebo menixon jaskaakin tee atibo yoiwe,entrégales a los niños la hoja de trabajo y  explícales cómo deben realizar la tarea
Tsanas 4,1589,ipo ini yoiya ninkata pekao,después de escuchar la historia de la carachama
Tsanas 4,1590,rama axeamisnin akina ipoki wishawe,ahora escribe con la ayuda del profesor
Tsanas 4,1591,"rekenpari, jaweki wishakanai jato shinankinwe",primero deben pensar en cómo deben escribir.
Tsanas 4,1592,japekao jaweraki ikaki wishakanai,"luego, sobre qué van a escribir."
Tsanas 4,1593,¿tsoabaon yoyo atiki wishakanai?,¿quiénes van a leer lo que escriben?
Tsanas 4,1594,axonki jaweranon taxnanti iki,¿dónde deben colocarlo después de escribirlo?
Tsanas 4,1595,tee seneanxon bakebo yoyo axonwe,después de realizar la tarea léeles a los niños
Tsanas 4,1596,jainxon jato yoimawe jaskara tee akana,luego has que hablen sobre el trabajo que han realizado
Tsanas 4,1597,ipo ini yoiya ninkata pekao,después de escuchar el relato de la carachama
Tsanas 4,1598,rama axeamisnin akina ipoki wishawe,con la ayuda del profesor empieza a escribir
Tsanas 4,1599,¿jaskara shinanya jeman koshibo janeti?,¿qué tipo de líderes debemos elegir en la comunidad?
Tsanas 4,1600,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el profesor les explica a los niños cómo deben realizar la tarea
Tsanas 4,1601,bakebo betan shinanbo awe jeman pikonoxon,sal al patio y reflexiona con los niños
Tsanas 4,1602,bakebo iwewe jeman koshibo onanmakin,lleva a los niños a que conozcan a las autoridades de la comunidad
Tsanas 4,1603,joni koshibaon bakebo yoiyai ja tee akanaibo,las autoridades les explican a los niños los trabajos que realizan como dirigentes
Tsanas 4,1604,bakebo axetixobonkoxon yokabo jato awe,regresa con los niños al aula y hazles diferentes preguntas
Tsanas 4,1605,¿jawe janeborin non jeman koshibo?,¿cómo se llaman nuestras autoridades?
Tsanas 4,1606,¿jawerato jemankoniaborin ja jeman koshibo?,¿de qué comunidades han venido nuestras autoridades?
Tsanas 4,1607,¿jawe teeki akai jeman koshi rekenatonin?,¿qué trabajo realiza el jefe de la comunidad?
Tsanas 4,1608,¿jawe teeboki akai ja pekao ika tonin?,¿qué trabajo realiza el agente municipal?
Tsanas 4,1609,¿jawe teeki akai ja naman ikatoni?,¿qué trabajo realiza el teniente gobernador?
Tsanas 4,1610,bakebo kimisha tsama imaxon joni imawe,agrupa a los niños de a tres y haz que jueguen
Tsanas 4,1611,westiora tsama ikai jema renixona,el primer grupo hace de jefe de la comunidad
Tsanas 4,1612,wetsa ikai jema jakoma winotai oinnai,otro grupo hace de teniente gobernador y el otro
Tsanas 4,1613,wetsanbiri ikai jema xaba oinnai,de agente municipal
Tsanas 4,1614,tsinikana pekao yoikanai jaskati ikana,"después de jugar, explican en qué consistió el juego."
Tsanas 4,1615,axeamisnin jato yoiai nato jema koshibo imanoxonra westiora ani tsinki axon janekanai,el profesor les explica que a las autoridades se las eligen en una asamblea grande
Tsanas 4,1616,jan teeti kirika bakebo menixon jaskaaxon tee atibo jato yoiwe,entrégales el libro de trabajo para que los niños hagan la tarea
Tsanas 4,1617,"non jemankobora, tsinkikanai jeman koshibo janenox",en nuestras comunidades se hacen grandes encuentros para elegir a las autoridades de la comunidad
Tsanas 4,1618,¿tsoaboaonki koshibo janekanai,¿quiénes eligen a las autoridades
Tsanas 4,1619,jawe koshiboki janekanai?,qué cargos ocupan?
Tsanas 4,1620,ribojanxon sikawe,dibújalos y colorea
Tsanas 4,1621,non jemankobora jema koshibo janenoxon ani tsinkitibo akanai,en nuestras comunidades se eligen autoridades hacienda grandes reuniones
Tsanas 4,1622,¿tsoabo itan jawe koshiboki janekanai?,¿quiénes y qué cargos ocupan?
Tsanas 4,1623,jabores westiora torokan xepoxon ribojobo sikawe,sólo a ellos dibújalos en un círculo y coloréalos
Tsanas 4,1624,tsinkixon xobo akinti,minga para ayudar a construir una casa
Tsanas 4,1625,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el maestro les dice a los niños cómo deben realizar el trabajo
Tsanas 4,1626,nato tee anonxo ani kirikain titabo atsa xeati motsai ita wetsa kirikain papabo xobo xewai ribojanxo axetixononko bewe,"para realizar este trabajo dibuja en un papelote mamás preparando el masato y, en el otro papelote, papás construyendo la casa y tráelos al aula."
Tsanas 4,1627,westiora papaiba bakebo betan yoyo ixon jato merakinwe,coordina con los niños para realizar una visita a la casa de uno de los papás
Tsanas 4,1628,"xobo xewakanai jato oinmawe, jaskaxon akanai itan tsoabaonki akinai",muéstrales cómo construyen la casa y quienes ayudan.
Tsanas 4,1629,titabaon bakebo atsa xeati xeamai,las mamás dan de tomar masato a los niños
Tsanas 4,1630,axeti xobonkoxon yokabo jato awe,haz diferentes preguntas en el aula
Tsanas 4,1631,¿jaweakiki jonibo ika?,¿qué estaban haciendo los hombres?
Tsanas 4,1632,¿neskara teeboki nonbichoati iki?,¿podemos realizar este tipo de trabajo solos?
Tsanas 4,1633,¿benbobaonreski nato tee akai?,¿realizar este trabajo es solo para los hombres?
Tsanas 4,1634,¿tee akanaitianki non jato akinti iki?,¿todos debemos colaborar cuando realizan el trabajo?
Tsanas 4,1635,bakebo yokawe jawe teeboki non tsinkixon akaibo iki,pregúntales a los niños qué otros trabajos más podemos realizar en grupo
Tsanas 4,1636,jan teeti kirika bakebo menixon jaskaakin tee atibo yoiwe,entrégales el libro de trabajo y diles cómo deben realizar el trabajo
Tsanas 4,1637,rarebobo kenaxon iki ishton xobo ati,las cosas se realizan con mayor rapidez llamando a los familiares
Tsanas 4,1638,ribojobo oinxon pei xatexon xobo akin seneankin taxnanwe,"mira el dibujo, recórtalo y pégalo al final."
Tsanas 4,1639,seneanxon jaskara tee aka yoiwe,finalmente explica el trabajo que has realizado
Tsanas 4,1640,non kaibobo kenaxon noa xoboakinon ixon ishton keyoti kopi onanxon: ribojobo bixon xoboaki ikanai jisakin taxnanwe,"llamando a nuestros familiares para que nos ayuden a construir la casa para así poder terminarla rápido: recoge los dibujos, mira como construyen la casa y pégalos de igual forma."
Tsanas 4,1641,kirika aki mia axea jawekibo jato onamawe,comparte todas las cosas que has aprendido y dalas a conocer
Tsanas 4,1642,bakebo naman yakakinxon ja tee akanabo bexon jato menipakewe oinkanon,siéntate con los niños en el suelo y entrégales a cada uno el trabajo que han realizado para que lo vean
Tsanas 4,1643,ja oxe axekana jawekiboki yoyo ikanai,leen todo lo que han aprendido durante el mes
Tsanas 4,1644,jato shinamawe mesko yokabo axon neskaakin,ahora hazles recordar a través de diferentes preguntas
Tsanas 4,1645,¿tsoaboki non axeti xobonko meraibata?,¿quiénes nos visitaron en el aula?
Tsanas 4,1646,¿tsoabaon xobonkoki noa meraibata?,¿las casas de quienes visitamos?
Tsanas 4,1647,"mesko bewabo axekanaboribi jato bewakinwe, jainxon kirika pei tsekaxon menixon jawerato teeki jawen kenshama ika ja shinanxon ati, ribojanxon sikati yoiwe, seneanxon taxnanxon jato yoimawe jaskara tee akana","canta con ellos las diferentes canciones que han aprendido, luego arranca la hoja del libro, entrégaselos para que realicen el trabajo que más les guste hacer según se les venga a la mente, diles que dibujen y lo coloreen, finalmente hazles comentar cómo han realizado el trabajo."
Tsanas 4,1648,¿jawerato teeki mia axeameran min kenshaman ika?,¿qué trabajo te ha gustado más de los aprendidos?
Tsanas 4,1649,jawekiatibo itan jene beaitian non jawekiatibo koiranti,los alimentos que debemos almacenar antes de la llegada de la creciente
Tsanas 4,1650,jawekiatibo onanti,los alimentos que debemos conocer
Tsanas 4,1651,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el profesor les explica a los niños cómo deben realizar el trabajo
Tsanas 4,1652,"nato tee anonxon natobo bewe: oranshi botiria itan wetsa jawekiboribi axeti xobonko beti bakebo yoiwe, jaskaribiakin mesko yobinboribi","antes de realizar el trabajo, trae los siguientes materiales: botella de gaseosa y otras cosas también para aprender al aula, diles a los niños que traigan, además de diferentes frutas."
Tsanas 4,1653,westiora joni mesko jaweki marotiaya benenaxon joi seneanwe merakin bakebo iwenoxon,coordina con los niños antes de salir con ellos a buscar a una persona con una bodega surtida
Tsanas 4,1654,bakebo jeman pikokin iweai mesko jawekibo maroti xobonko marokanaibo oinkinoxon,sal con los niños a la calle para que puedan encontrar una bodega surtida y obsérvenla
Tsanas 4,1655,bakebaon mesko yokabo ja maroti ibo akai,los niños hacen diferentes preguntas al bodeguero
Tsanas 4,1656,axeti xobonko iwexon mesko yokabo awe,al regresar al aula hazles diferentes preguntas a los niños
Tsanas 4,1657,¿jaweranoki noa katana?,¿a dónde fuimos?
Tsanas 4,1658,¿jaweboki ja marotiain marokanai?,¿qué venden en la bodega?
Tsanas 4,1659,¿maishiain kaxonki jawe ja jawekiatibo marokanai oinai?,¿qué cosas a la venta se ven cuando uno va a pucallpa?
Tsanas 4,1660,¿jawe jawekibomein non piti iki isinyamai aninoxon?,¿qué alimentos debemos comer para crecer sin enfermarnos?
Tsanas 4,1661,"¿jawe jawekiatibaonki non yora koshi meniamaibo iki? bakebaon mesko yobinbo beai itan mesko jawekiatibaon xakabo oimaxon axeamisnin jato yoiai: rabekeska jawekiatibo maton oinara jatibira jawekiatibires iki, ikaxbi matonra onana iti jake noa jan yora koshi meniaboriki: mesko kokotibo, (pocha, naranxa) yoabo (waran, kari, tomate) yapabo itan wetsa jawekiboribi jaabokayara iti jake non jawekiaka, ikaxbi oranshi, chisito, kokoti batabo non yora koshi atimabo, noa mesko isinbores meniti atipanke, jaabora non jawekiairatima iki","¿qué alimentos no fortalecen nuestro cuerpo? los niños traen diferentes frutas y diferentes cáscaras de alimentos, después de mostrar, el profesor les dice: ustedes están viendo dos clases de alimentos, todo se come pero ustedes deben saber qué es lo que nos fortalece el cuerpo: diferentes frutas (papaya, naranja) verduras (zapallo, camote, tomate) peces y otros alimentos, todos esos alimentos debemos consumirlos, pero la gaseosa, el chisito, los caramelos y otros dulces no nos alimentan, solo nos pueden acarrear enfermedades, todos esos alimentos no debemos consumirlos."
Tsanas 4,1662,axeamisnin bakebo yobin chokaxon rataxon raton axon kokokinwe,"el profesor, después de lavar las frutas, las pela y las comparte con los niños."
Tsanas 4,1663,mesko jawekiatibo ribojana oinxon jan non yora koshi meniaibores xatexon rato chicho taxnanwe,"viendo los diferentes alimentos del dibujo que fortalecen nuestros cuerpos, recórtalos y pégalos dentro del plato."
Tsanas 4,1664,pochabo toponti,contando las papayas
Tsanas 4,1665,bakebo jeman pikokinxon mesko yobinbo toponkinwe,sal con los niños fuera del aula y cuenta con ellos las diferentes frutas
Tsanas 4,1666,bakebaon mesko yobinbo axeti xobonko bea jato toponmawe,hazles contar a los niños las diferentes frutas que traen al aula
Tsanas 4,1667,axeti xobonko iwexon ja yobinbo oimaxon mesko yokabo bakebo awe,haz que los niños vean las diferentes frutas en el aula y hazles diferentes preguntas
Tsanas 4,1668,¿jawekeskara jisarin nato yobinbo?,¿cómo son estas frutas?
Tsanas 4,1669,¿jawekeska jisarin kankan?,¿cómo es la piña?
Tsanas 4,1670,¿kankaman chichokeaki jawekeska jisa iki?,¿cómo es la parte interior de la piña?
Tsanas 4,1671,¿jatibi yobinrin beroya?,¿todas las frutas tienen pepa?
Tsanas 4,1672,¿anirin iamax maxkorin?,¿son pequeñas o grandes?
Tsanas 4,1673,¿nato yobinboki mishkianti iki?,¿se puede sacar miel de esta fruta?
Tsanas 4,1674,¿jaweboribimein non mishkianti atipanke?,¿de qué otras frutas podemos sacar miel?
Tsanas 4,1675,¿nato yobinboki non toponti atipana?,¿podemos también contar estas frutas?
Tsanas 4,1676,¿jaweti pocharin?,¿cuántas papayas hay?
Tsanas 4,1677,toponxon yoiwe,cuéntalas y di
Tsanas 4,1678,bakebo betan ja yobinbo rataxon jato kokokinwe,pela las frutas junto con los niños y compártelas
Tsanas 4,1679,¿jawerato yobinboki mishkin atibo iki?,¿cuáles son las frutas con las que se puede hacer miel?
Tsanas 4,1680,ribojobo oinxon toponxon jati paketa yoiwe,mira los dibujos y cuenta la cantidad que salió
Tsanas 4,1681,bakebo yoyo axonwe jaskara tee ati,léeles a los niños cómo deben hacer la tarea
Tsanas 4,1682,¿jaweti kokoti yobirin?,¿cuántas frutas hay?
Tsanas 4,1683,toponwe,cuéntalas
Tsanas 4,1684,jainxon jati paketa toponxo,luego cuenta la cantidad que salió
Tsanas 4,1685,ja topontibo,para contar
Tsanas 4,1686,tsekaxon taxnanwe jati ikainkobo natoti kaman 1,arranca y pega en cada número hasta aquí 1
Tsanas 4,1687,4 itan 5,4 y 5
Tsanas 4,1688,jainxon toponwe,luego cuenta
Tsanas 4,1689,ribojobo oinxon,mirando el dibujo
Tsanas 4,1690,¿jaweti kokoti yobirin?,¿cuántas futas hay?
Tsanas 4,1691,toponwe,cuenta
Tsanas 4,1692,jainxo jati paketa toponxo,luego cuenta la cantidad que salió
Tsanas 4,1693,jatopontibo,para contar
Tsanas 4,1694,pocha mishkin aka jati jaska akin ati paketa toponti,contando la cantidad de miel de papaya que ha resultado de la cocción
Tsanas 4,1695,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,el profesor explica a los niños como realizar la tarea
Tsanas 4,1696,nato tee anoxon bakebaon anibo betan yoyo iwe,para realizar esta tarea coordina primero con los papas de los niños
Tsanas 4,1697,bakebo natoti jaweki bemati,para que les envíe lo siguiente
Tsanas 4,1698,pocha,papaya
Tsanas 4,1699,joshin,plátano maduro
Tsanas 4,1700,tason itan cocharra bakebo bemakanon ixon,tazón y cuchara que deberán traer los niños
Tsanas 4,1701,westiora baken tita betan joi seneanwe bakebo merakin iwenoxon jaskaakin pocha mishkiankinoxon,coordina con la mamá de uno de los niños para realizar una visita y poder realizar junto con ella el preparado de miel de papaya
Tsanas 4,1702,titan pocha mishkiankin jaskakin ati yoiyaibo jato ninkakinwe,escucha junto con los niños la explicación de la mamá de cómo se debe realizar el preparado de miel de papaya
Tsanas 4,1703,axeamisnin rabe tsama bakebo imai,el profesor agrupa a los niños en dos grupos
Tsanas 4,1704,jainxon jaa tsama rekenxonai bake janeti jake,y debe nombrar al líder del grupo
Tsanas 4,1705,westiora tsamakan tita pocha ratakinai,un grupo ayuda a la mamá a pelar las papayas
Tsanas 4,1706,wetsabaobiri onpax kentikan nachitai akinbo,otro grupo ayuda a traer agua y echarlo en la olla
Tsanas 4,1707,titabetan axeamisnin jaska akin mishkin akai bakebaon oinai,los niños observan como prepara la miel la mamá con el profesor
Tsanas 4,1708,neska akin awe,prepración
Tsanas 4,1709,pochabo ratawe,pela la yuca
Tsanas 4,1710,pocha kaxkexon ja kenti ikainko nepowe,parte la papaya y échala a la olla
Tsanas 4,1711,xawi jene,zumo de caña
Tsanas 4,1712,moa tsosinaitian kikin  akin chiwinti meshonaketian,cuando va hirviendo con fuerza se debe mover con la cuchara de palo para que no se queme
Tsanas 4,1713,moa wata pekao bakebo jaton tasomanbo menixon mishkin jawekiakinwe,una vez que esta lista la miel comparte con los niños echándole en sus tazones y coman juntos
Tsanas 4,1714,axeti xobonko jato iwexon mesko yokabo bakebo awe tsoabaon ken itan kenmaki ika ixon,regresa con los niños al aula y hazles diferentes preguntas para saber a quién le agradó y a quién no le agrado la miel de papaya
Tsanas 4,1715,"onanonxon, neskakin ani kirikain wishaxon jato yokawe: bakebo yokawe jati miskin aka paketa yoiti, torobo ikainko jati paketa jato wishamawe","para saber, escribe en el papalote y hazles diferentes preguntas: pregúntales a los niños que cantidad de miel hemos sacado."
Tsanas 4,1716,seneantian jaskaxon tee akana jato yokawe,"finalmente, pregúntales el trabajo que han realizado."
Tsanas 4,1717,"yoxaman jaskaxon pocha mishkianti onama shinanxon ribojobo tsekaxon jakon akin joyonkin taxnanwe, jainxo torotibi jati paketa wishawe","pensando de acuerdo a lo explicado por la mamá de cómo realizar la preparación de miel de papaya, dibújalos y pégalos ordenadamente; luego, en cada círculo escribe la cantidad de miel que hemos sacado."
Tsanas 4,1718,jaskaakin yapa betenti wishati,escribe como se debe preparar una mazamorra de pescado
Tsanas 4,1719,axeamisnin jaskaaxon bakebo betan tee atibo yoiya,manual para el profesor
Tsanas 4,1720,nato tee anoxon titan betan yoyo iwe,para realizar este trabajo coordina con una mamá
Tsanas 4,1721,axeti xobonko joxon titan betenti bakebo onanmai,en el aula una mamá enseña a los niños de cómo preparar una mazamorra de pescado
Tsanas 4,1722,westiora toro imaxon bakebo yakakinxon yoiwe ramara min titan jaskaakin betenai yoiti,siéntate con los niños en un círculo y haz que digan como preparan sus mamás la mazamorra de pescado
Tsanas 4,1723,"axeamisnin jato yoiyai ramara shinanmeran non yapa betenai ixon, jakopira bakebo yokapakeai jawe yapaki betenkasai ixon, jainxon axeamisnin jaska akin meken imai ointi bakebo yoiyai, jaskakin akaitian mawakanai: rekenpari machitonin yapa raras akanai, jainxon potexon kentikan napokanai, ja pekao chikan beyasankani, jainxon paranta xakikanai, chiwinkanai, axe betan yochi xatexo nepoti iki, tashiribi nepotai, jainxon pikanai","el profesor les  explica que  imaginariamente van a cocinar la mazamorra de pescado, para esto les hace preguntas a cada niño para saber con qué tipo de pescado quiere preparar su mazamorra, luego, el profesor les dice que miren como hace menear su mano y luego ellos le imitan: primero ellos limpian las escamas con el machete, luego, después de sacarles sus tripas lo ponen en la olla, luego lo ponen a cocinar con la leña , luego, rallan el plátano, lo meten y lo mueven la olla, también cortan el culantro y el ají dulce, para luego meterlo dentro de la olla con mazamorra; luego le echan sal y finalmente, la comen ."
Tsanas 4,1724,axeamisnin mesko yokabo bakebo akai,el profesor hace diferentes preguntas a los niños
Tsanas 4,1725,¿jawe yapaki maton betena?,¿de qué pescado han hecho la mazamorra?
Tsanas 4,1726,¿betenkinki rekenpariki maton jawe aka?,¿qué hicieron antes de preparar la mazamorra?
Tsanas 4,1727,¿paranta xakiyabichoki betenti iki?,¿sólo con el plátano rallado nomas se hace la mazamorra?
Tsanas 4,1728,¿jawe noe atiboribiki non nepoti iki?,¿qué otros ingredientes más podemos ponerle?
Tsanas 4,1729,¿maton kenki ika nato beten?,¿les ha gustado esta mazamorra?
Tsanas 4,1730,¿jatibi yapaki non betenti iki?,¿todos los pescados sirven para hacer mazamorra?
Tsanas 4,1731,¿jawe yapaboreski betenti iki?,¿qué pescados nomás sirven para la mazamorra?
Tsanas 4,1732,jan teeti kirika menixon jaskaakin tee atibo yoiwe,entrégales el cuaderno de trabajo pero antes diles cómo van a realizar la tarea
Tsanas 4,1733,titan jaskaakin yapa betenti yoiya ninkata pekao rama shinanxon tee ati jato yoiwe,después de escuchar cómo una mamá prepara su mazamorra de pescado
